id,chall_neg,chall_pos,crit_neg,crit_pos,challange_d,crit_d,gender_1,age_1,iqms_avg,crms_avg,chms_avg,fms_avg,fsc_avg,crsc_avg,challengescenario_1
6690473a-7ce3-45f5-b1b6-6ade80785968,3.664690275912577,3.75037619582149,3.6741239414507807,3.2712717686878943,-0.08568591990891283,0.40285217276288643,1,22,3,3.5,4,3.25,3.5,2,1
688d26d8-c524-49ba-8a9c-7014f0e2c0f4,3.2881237054156425,4.32888747301689,3.73951679206429,3.456618380397631,-1.0407637676012471,0.2828984116666593,1,19,4,4.5,5.25,3.5,2.5,3,1
6b7a29b5-ffbb-4b28-81e2-6061954b960a,5.5511695184868355,5.707743349063507,5.233300615866068,5.804907972315829,-0.1565738305766713,-0.5716073564497606,1,19,5,4.25,4.25,3.5,2.5,4,1
6c4741cf-83e9-4941-b959-728d059f8a37,3.878058257644488,3.4055148174437746,3.4986262969350985,3.446827672903563,0.4725434402007136,0.05179862403153557,1,20,4.5,3.75,5,4.5,3.5,4,2
72ddab10-7be7-43cf-92da-3bcd96907315,3.831798386931157,3.611526006056997,3.626675943310749,3.719265653541621,0.2202723808741598,-0.0925897102308717,2,21,5.5,4,4,4.75,2,4,1
7407a112-8f89-4e13-b752-200eb260e7f7,3.5402170365721104,4.239874012101253,3.752937771307921,4.102354288977393,-0.6996569755291424,-0.34941651766947235,1,21,4,2.75,4,2.75,4,2.5,1
7639835e-a95c-4674-9b3b-d4eed9e637a9,4.38270284852141,4.957545483910363,4.716295078473957,4.422379072247501,-0.5748426353889533,0.2939160062264561,1,24,6,4,4,4.25,2,3.5,1
76453f8d-ac86-48a1-a982-0029708ca257,3.0703435385845794,3.4452178322831677,3.6070424497493287,3.74998475659234,-0.37487429369858827,-0.14294230684301112,2,19,5,4.75,5.5,4.75,4.5,5,2
79c003e8-64cf-4529-b27d-efc1331f33a4,4.383697388649355,4.847903955973802,3.94856769538834,4.125556769309991,-0.4642065673244469,-0.1769890739216513,2,23,4.5,3.5,5,4,3.5,3.5,2
7a172754-a2f3-49cc-9625-89fb5eed67f2,4.417083943519386,4.577761669244555,4.441496305162713,4.914716691375482,-0.16067772572516859,-0.47322038621276885,1,25,5,1.75,4,2.25,2,2,1
7ae82e66-64ac-4c7b-a103-f653c77d88cd,3.916443793561397,3.5309516267464667,4.003559909827143,3.70683257152745,0.3854921668149305,0.29672733829969244,1,22,6,5,5.25,4.75,2.5,3.5,2
7b33c2da-528e-4e91-9cb7-27757e5a9ac9,3.255658429081782,3.3128926174067383,3.2809532825288406,3.433600696733657,-0.0572341883249563,-0.15264741420481664,2,21,3.5,2.75,4.75,3.75,3.5,3.5,1
7c75421c-ac9a-4c13-a22a-849095766570,4.295058159774876,4.4250358705841615,4.554181098781693,4.440429359028795,-0.12997771080928544,0.11375173975289776,2,22,3,3.25,3,3.25,2,3.5,1
7d36431c-6171-4889-8c80-e862e4d8c5d9,4.171442194837602,4.106912266239475,4.1989332720077295,4.151745153563963,0.06452992859812667,0.047188118443766136,1,22,5,4.5,5,2.75,3.5,3.5,1
83482a1b-0eb0-4ac5-86cf-f96653f7bcb1,5.686842098601946,5.873483985045529,5.98442562508516,5.769718705762282,-0.18664188644358326,0.21470691932287878,2,19,5.5,5.25,4.75,5,4,4.5,1
851cd51d-0ade-4bb0-a600-3c037c7cae56,5.76701775739831,5.56825517414002,5.087510770766034,5.008152547908633,0.19876258325829,0.07935822285740102,1,21,4,5,5.5,3.5,4,5,2
870b2940-6da5-46da-b84c-2589e4a9d2ea,3.2536868354262567,3.6136846673093523,3.64249436826578,3.226442576881205,-0.35999783188309564,0.41605179138457515,1,23,3.5,3.5,4.5,2.25,2,3.5,1
88b331c8-a7cb-4d38-af19-099dcf542a5e,5.772463278959723,5.711935871144716,5.658244499977051,5.470242098780733,0.060527407815007095,0.18800240119631795,1,19,5,2.75,3,2.75,2,2.5,1
89c0b135-1474-4691-97bd-317919ddaa50,3.7818826012644005,3.497180882319074,3.5150228481449446,3.4083230383962477,0.2847017189453265,0.10669980974869686,1,21,6,2.75,4.5,3.25,4,4,1
8ad4dfe1-5a3c-455f-a97c-8e619492a01f,4.452846385535548,4.863181969715631,4.443129317591116,3.9085139066847803,-0.41033558418008376,0.5346154109063357,1,19,6,4.75,5.75,4.5,3.5,4,1
8c78de03-a4d0-466b-9656-183942000737,3.783705006974195,3.821459280294944,3.1900724914316863,3.489363697417126,-0.03775427332074921,-0.29929120598543957,2,21,4,2.5,4.75,2.25,4,4,1
8dbdbd44-7372-4121-b6bc-0b11f1de4368,4.2395856725296595,3.557451227944031,3.431618996716908,3.1530095295700233,0.6821344445856283,0.2786094671468846,2,19,4.5,5.75,5.5,4,4.5,4,1
90287aa3-f708-40e5-8a34-95a7b45e5385,4.572082045209843,4.388470789258912,4.039628927162864,4.227507617742458,0.18361125595093064,-0.18787869057959394,1,21,3,4,5,3.75,3.5,3,1
91da5315-48dc-4304-a1cc-3b7b0830ec04,4.0695380286200304,3.891763450186188,3.3100503418280325,3.2936951081274985,0.17777457843384248,0.016355233700533933,1,21,5,4.75,4.25,3.25,4,4,1
91fdb302-67e0-498e-96ee-2608d90ff0da,3.6743973502086793,3.8095977274863873,3.718112693084018,3.9973167263910323,-0.13520037727770795,-0.2792040333070145,1,21,5,4,4,4,5,4.5,2
9356a542-09f2-4e72-a6f2-0510f3b6118f,5.828685221706156,5.00100551794288,5.736327564094135,5.432104059995531,0.8276797037632759,0.3042235040986041,1,19,1.5,2.75,4.5,3.25,4,2,2
94c94d1d-ba2b-466a-8db8-3ae5da821b1f,4.063208091222762,4.145657263971129,4.268741450326449,4.137943126082939,-0.08244917274836716,0.13079832424351068,1,23,6,4.25,3,3,1.5,4.5,1
9757bd85-154b-44c3-a2ab-1fa74926cea9,4.094441919941065,4.398973690148011,4.288731024916038,3.957053486390582,-0.3045317702069461,0.33167753852545623,1,21,4.5,4.5,4.25,3.5,3.5,4,1
988fa8da-3490-4dc3-ba37-e1bf6558c6c6,3.801813002368872,4.502469051585226,3.8237725838329366,3.705628662497318,-0.7006560492163545,0.1181439213356188,1,20,5,4.25,4,2.75,4,4.5,1
9cdef792-5d30-4caf-950a-0cc6339b27ee,5.963917232065924,5.5876309681850005,5.591196600423421,5.698509835516317,0.3762862638809237,-0.10731323509289581,1,20,6,3.5,5.25,3,4,5,1
9e8353b2-e661-4b56-8742-3995ef30fdac,3.8749654104941924,3.374722726384801,3.398419070008241,3.567109782026605,0.5002426841093914,-0.16869071201836405,2,21,5,3.25,4.5,3.75,4,3.5,1
9f77d56d-52f2-4a73-ac88-acb8f1d8fae1,5.094230011307316,5.115795493874417,4.794263810426794,4.659801092269844,-0.021565482567101668,0.13446271815695,1,25,5,4,5.25,3.25,3,3.5,1
a087b696-f2a3-4b61-a1af-90fdb9e6be3d,4.42266322025474,4.814058539556677,3.972962077886479,4.399362658007804,-0.39139531930193705,-0.42640058012132487,1,20,6,4.75,5.75,3.75,4,4.5,1
a09b098f-61f5-451f-b746-ef00ee0b5f9e,4.626541086775397,4.472406064268178,4.747639847229264,4.317273654928479,0.15413502250721933,0.4303661923007853,2,20,6,3,3.75,2.75,2,3.5,2
a0e095f7-fbbb-4d99-91fe-99d52fbc3045,4.733200576459184,5.173258072219029,4.593044772771084,4.8284947172663335,-0.4400574957598451,-0.23544994449524914,1,22,3,3,4,2.5,2.5,3.5,1
a26a3da4-035a-4da3-8927-cc7402524a81,4.6688761351079116,4.358578281815557,4.909229135922408,3.842195223745487,0.3102978532923544,1.0670339121769215,1,30,5,4,4.25,3.5,2.5,3.5,1
a281e419-6021-4ed8-9de6-4fbccd5d19ac,4.152975300135138,4.308147810436107,4.559753555073304,4.227212521993683,-0.1551725103009689,0.3325410330796217,2,23,5,5.25,4.25,3.25,2,3.5,2
a44d2ad2-ca77-4a44-abff-f2f2d918f764,4.726661963653339,4.609937317867391,4.467706242289881,4.039040564621803,0.11672464578594877,0.4286656776680786,2,21,3,4.75,3.75,3.5,3.5,4.5,1
a453b4d7-ab2a-4c79-afb8-7eb53960ec58,3.2844767356617535,3.8329946651593256,3.561645902991487,3.513202653045169,-0.5485179294975722,0.04844324994631766,1,20,3,4.5,4.25,4,2.5,3.5,1
a95ef303-b83d-4757-ba9a-6155744af070,4.713983533601418,4.726068308252273,4.897068005866566,5.384954320887727,-0.012084774650855223,-0.48788631502116075,1,25,3,3.75,3.75,3.25,5,3.5,1
a96fcf6d-1577-4d08-9b86-04e90df5314d,3.72126031536314,3.8172583358942007,3.265610442237313,3.5253487163605364,-0.09599802053106066,-0.25973827412322326,1,20,3.5,3.5,5.25,3.5,3.5,3.5,2
aa2bb2ae-b242-4eb3-9f9f-39f97c742be1,4.912704600469412,4.795849280560045,4.35731211936811,4.5412385545233445,0.1168553199093667,-0.1839264351552341,2,20,5,4,3.75,3.75,3,3.5,1
aaaa3f6d-8f8f-4e19-829f-414ef53feda4,6.227175957322969,6.9802980106999275,6.385011834814797,6.927180442129424,-0.7531220533769583,-0.5421686073146263,1,19,3.5,3.75,4.5,2.25,2.5,2.5,1
ad89f5f6-6aaf-4bc3-a166-d9b223f713b9,3.779792540362171,4.350106746669869,4.481575998358587,4.088671500719531,-0.5703142063076982,0.3929044976390559,1,31,4,3.75,3.5,3.5,4,3.5,1
ae903b2f-2fdd-47fd-b7e6-e1e355a35f55,3.432523066355663,3.8011965475881984,3.943855899913223,3.88956800493466,-0.3686734812325354,0.054287894978563234,1,24,3,3.75,4.5,3.75,3.5,3.5,2
aeb2339e-bf5b-41a1-8922-5e9a58f4fd94,4.903364869048693,4.730472398782034,4.84954242055892,4.523378986214334,0.17289247026665944,0.3261634343445854,1,20,4,3,4,2.75,2,2,1
af8aec68-3e0e-4ee9-80af-a68cd1ee6b03,3.8100568016166636,3.7801899321696495,3.4889860376819914,3.152505149038367,0.02986686944701411,0.33648088864362435,1,19,4.5,3.75,5,3.75,1.5,2,1
af9d273f-d2ae-4641-8e8c-0543b2c84729,5.414221789286629,5.604394167945792,5.602132780307914,5.350912989016633,-0.19017237865916226,0.25121979129128125,1,21,4.5,3.75,4.75,3.75,3.5,3.5,1
b0c136a1-3eb5-47d0-a5c0-bc0d8e1fd5b7,5.364919419008733,4.959225670270416,5.315565066925537,5.1813348813383655,0.405693748738317,0.13423018558717192,1,24,6,5.25,4.75,4.5,4.5,4.5,1
b1b0aaa4-1ef2-4330-adfe-eac5ffc954d8,4.227236380587834,4.5102806299593645,4.484227527916197,4.41003579164028,-0.28304424937153083,0.07419173627591658,1,21,5,3.75,4.25,4,2,2,1
b4557826-8fe3-4b7f-bbf4-9cb3cac700b3,5.6093867882394886,5.840695670310122,6.235072434306331,6.580915463941856,-0.23130888207063371,-0.3458430296355246,1,20,6,4.25,5,4.75,4,4.5,1
b69adfb5-d35c-42e3-9004-7d8bc940811f,4.662625765089507,5.111107007819786,4.996677857325199,4.667468520292698,-0.44848124273027956,0.3292093370325011,2,23,5,3.75,4,4,3.5,4,2
b6a37af1-1386-47bf-885a-432c6e47e3e8,5.326454549432463,4.890976935566608,4.691273722581439,4.864309174120829,0.4354776138658547,-0.17303545153939037,2,23,6,5.75,4.25,5,5,5,2
b8ba5e03-2d58-490b-9aee-7694e531e717,5.671049363539728,5.206118874565149,4.705593715082031,4.943536261995404,0.4649304889745789,-0.2379425469133727,2,22,3,5,4.25,4.25,3.5,3,1
b933997d-9891-42e7-a87f-3f6b2afe6125,3.9771063703891913,4.196211190473015,3.5095584502137944,3.6375150658199065,-0.2191048200838237,-0.12795661560611205,2,24,3,4,4,3.5,4.5,4.5,1
bc08ef13-93c7-498c-a6a4-03e48c160fcc,4.454669005428677,4.5357723448693,4.182483664043718,4.322157486958794,-0.08110333944062287,-0.1396738229150758,1,20,4,4.25,4.25,2.5,3,4,1
bc421a54-0eb3-4c26-8052-f318ff733821,3.7170262252920496,NA,3.19224639155222,3.3602299513571996,NA,-0.1679835598049797,1,21,4,3.5,4.75,3.5,2.5,3.5,1
be5c772e-30de-43b0-8b9a-81d18db78768,3.093125635820111,3.4467342580567872,2.8537926889809384,3.6594485206402996,-0.35360862223667633,-0.8056558316593612,1,37,4.5,3.25,5.5,3.25,4,3.5,2
bec998cf-92d5-4e3d-9f0e-22ced308ec43,5.316977173478963,5.052005240714349,5.607213968067162,4.9970921402718025,0.26497193276461406,0.6101218277953597,1,23,5,5,5.5,3.25,3.5,4,1
bf8afbb4-8f21-40b3-983a-324e607335bc,3.402801688058757,3.5873431711414905,3.7955776520522435,3.392655188988905,-0.18454148308273366,0.40292246306333857,1,19,2.5,3.75,3.25,2.75,2,2.5,1
c01a5c66-8023-4178-a6a9-3b48620a26b5,4.2327532332796105,5.068439217979505,4.0306402753735195,3.9562583354032426,-0.8356859846998947,0.07438193997027698,2,27,6,4.5,5.5,4.25,4,4,2
c037d46b-c3d6-47df-a4d1-4d03d0a5329d,5.447615959741043,5.115536997095125,5.619992825847321,5.816033424297222,0.33207896264591774,-0.19604059844990118,1,28,3,3.25,5,3.5,2.5,2,1
c7636f87-7ae2-4eab-adb6-2fc503da79ee,3.7688747342529063,4.154495476855717,3.722871374128002,4.303091795725916,-0.3856207426028111,-0.5802204215979136,1,20,5.5,6,6,5.75,3.5,4,2
cbe11ef0-d9a9-4f46-8add-e0dfd0227182,3.913647363093209,4.268752266903284,4.071194230668708,3.984894335922629,-0.35510490381007465,0.08629989474607935,1,21,4.5,1.75,4.25,1.75,1.5,2.5,1
cbe70097-40a1-4b8d-ae6d-0ac742cdfec3,4.642657397392539,4.729287565036345,4.543276416523202,5.111891154824275,-0.08663016764380593,-0.5686147383010729,1,23,5,5,5,5.5,4.5,4,1
cc30a54e-30f6-4645-96fa-469789721051,4.543921295849346,3.988823666016912,4.013613797519834,3.89854898794689,0.5550976298324342,0.11506480957294363,1,20,4,2.5,2.75,2,2,2,1
cd3c5c65-6997-4133-a6aa-01950e0c4d13,5.2390110315188245,5.269754365627289,5.528144170452238,5.574296878075411,-0.030743334108464637,-0.046152707623172695,1,19,4.5,4.25,5,3.75,4,4,2
ce1ebeb2-b648-46c4-8e48-9ad5c44f35d5,5.472774954692662,5.500165616476961,5.647154622415845,5.018150334168136,-0.027390661784298942,0.6290042882477085,1,23,5,3,4.75,3.25,2.5,2,2
cf4196e4-4a8d-4ea5-abc6-3c85a8cb2f79,3.610311891699053,4.2112470119149394,3.426824775547776,3.4656133885927227,-0.6009351202158864,-0.03878861304494663,1,18,3,4,4,3.5,4,4.5,2
cf966421-6ee0-4243-b4c3-3fc18fb100c1,5.443181729240283,5.045214141717553,5.262506994415184,4.9110997026753225,0.3979675875227304,0.3514072917398616,1,20,5.5,4.5,4.75,4.25,3.5,4,2
d04ff7ea-e4d2-4c86-9ce5-95888d637b43,5.524659104848455,5.5957327187378425,5.900317230644086,6.067494430727449,-0.07107361388938749,-0.1671772000833629,1,29,5.5,3.75,4.25,3.5,3.5,2.5,2
d05d2de8-f069-4923-bd50-039ed165b44e,3.9921826855378684,3.641073013773009,4.402021358234627,3.8741321812569485,0.3511096717648594,0.5278891769776788,1,20,5.5,4.25,4.75,2.5,3.5,2.5,1
